study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	instrument_model	library_source	library_selection	first_public	study_alias	fastq_md5	fastq_ftp	submitted_ftp	sample_title
PRJEB3365	SAMEA1573153	ERS185025	ERX162181	ERR187860	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	a51d2e1d1eb1b4020343814441129654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187860/ERR187860.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG01790.3.MI_120120_5_1.fastq.gz	HG01790
PRJEB3365	SAMEA1573287	ERS185449	ERX162605	ERR187861	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	dd44ae620898a105162dc1661cef23e5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187861/ERR187861.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19159.3.MI_120120_3_1.fastq.gz	NA19159
PRJEB3365	SAMEA1573532	ERS185409	ERX162565	ERR187862	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7b3747a59e100a821db95e20473938a9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187862/ERR187862.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA18870.6.MI_120217_2_1.fastq.gz	NA18870
PRJEB3365	SAMEA1573294	ERS185383	ERX162539	ERR187863	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	eeb4d9dad2f76cad9556f5e1fd32654a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187863/ERR187863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA06994.2.MI_120126_4_1.fastq.gz	NA06994
PRJEB3365	SAMEA1573206	ERS185102	ERX162258	ERR187864	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	ed6c31d2787aba88fe551c9f39e5bb44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187864/ERR187864.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12272.3.MI_120120_1_1.fastq.gz	NA12272
PRJEB3365	SAMEA1573273	ERS185094	ERX162250	ERR187865	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	f006d8eaf030aec7ed9ae3f4f75066db	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187865/ERR187865.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00127.1.MI_120104_4_1.fastq.gz	HG00127
PRJEB3365	SAMEA1573542	ERS185154	ERX162310	ERR187866	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	a32603ba2569b86cbe9863a69c845ff9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187866/ERR187866.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12004.4.MI_120524_1_1.fastq.gz	NA12004
PRJEB3365	SAMEA1573316	ERS185305	ERX162461	ERR187867	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	9dd3a1e8e547f4b3694d785993543dff	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187867/ERR187867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19206.2.MI_120126_3_1.fastq.gz	NA19206
PRJEB3365	SAMEA1573504	ERS185142	ERX162298	ERR187868	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	518abeffe567d3f113c0f9e5bccff289	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187868/ERR187868.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12283.2.MI_120126_7_1.fastq.gz	NA12283
PRJEB3365	SAMEA1573306	ERS185050	ERX162206	ERR187869	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	aae7ab7d0a9f5b007ff05f2ab94715cf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187869/ERR187869.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20770.3.MI_120120_2_1.fastq.gz	NA20770
PRJEB3365	SAMEA1573132	ERS185184	ERX162340	ERR187870	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7fae26c82c5b33ed724763fb71cc02bb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187870/ERR187870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00384.2.MI_120126_6_1.fastq.gz	HG00384
PRJEB3365	SAMEA1573155	ERS185422	ERX162578	ERR187871	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	21a55f4846928a6cccdc82fd2058a675	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187871/ERR187871.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20529.2.MI_120126_1_1.fastq.gz	NA20529
PRJEB3365	SAMEA1573100	ERS185343	ERX162499	ERR187872	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	c19008461b8b882dd1d401f862487f42	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187872/ERR187872.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19209.6.MI_120309_1_1.fastq.gz	NA19209
PRJEB3365	SAMEA1573197	ERS185438	ERX162594	ERR187873	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	dc60f06c83c9c3179c919d08e103b967	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187873/ERR187873.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA11930.3.MI_120120_3_1.fastq.gz	NA11930
PRJEB3365	SAMEA1573160	ERS185421	ERX162577	ERR187874	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	d1bfa94fa82e54d827a875503f6cc41f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187874/ERR187874.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20796.1.MI_120104_3_1.fastq.gz	NA20796
PRJEB3365	SAMEA1573406	ERS185401	ERX162557	ERR187875	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	563455081fc68f9e813dd96aafd9d13e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187875/ERR187875.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12830.1.MI_120104_1_1.fastq.gz	NA12830
PRJEB3365	SAMEA1573492	ERS185463	ERX162619	ERR187876	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	373f8b8f448745b47c4d77a5c8462730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187876/ERR187876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00335.2.MI_120126_6_1.fastq.gz	HG00335
PRJEB3365	SAMEA1573502	ERS185464	ERX162620	ERR187877	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	ae8195f0a4ffd0920908c776dcaa4e9d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187877/ERR187877.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00115.6.MI_120217_1_1.fastq.gz	HG00115
PRJEB3365	SAMEA1573540	ERS185233	ERX162389	ERR187878	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	1b4d176952e1e320ac0569c1ff26326a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187878/ERR187878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20801.7.MI_120224_3_1.fastq.gz	NA20801
PRJEB3365	SAMEA1573088	ERS185428	ERX162584	ERR187879	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	f771cb1378d7df40669421f3ac26dc25	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187879/ERR187879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00324.1.MI_120104_2_1.fastq.gz	HG00324
PRJEB3365	SAMEA1573460	ERS185178	ERX162334	ERR187880	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7f23eb6944dfdfa7045370d78e8b972a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187880/ERR187880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20799.1.MI_120104_1_1.fastq.gz	NA20799
PRJEB3365	SAMEA1573494	ERS185221	ERX162377	ERR187881	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7aae1c92e8ec9acabeb6b112923f96a7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187881/ERR187881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19092.1.MI_120104_4_1.fastq.gz	NA19092
PRJEB3365	SAMEA1573303	ERS185453	ERX162609	ERR187882	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	bed6b104719cef234d50d6244ee95727	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187882/ERR187882.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00102.3.MI_120120_6_1.fastq.gz	HG00102
PRJEB3365	SAMEA1573162	ERS185082	ERX162238	ERR187883	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	ddbc1c1a7da41884eef15ba766f1fd0f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187883/ERR187883.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20527.5.MI_120327_1_1.fastq.gz	NA20527
PRJEB3365	SAMEA1573109	ERS185359	ERX162515	ERR187884	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	32574829ffee1bf476e3dfaf182c4098	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187884/ERR187884.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19108.5.MI_120327_7_1.fastq.gz	NA19108
PRJEB3365	SAMEA1573171	ERS185024	ERX162180	ERR187885	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	623aa2270a7acea953ba6c99b49555d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187885/ERR187885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20808.4.MI_120524_1_1.fastq.gz	NA20808
PRJEB3365	SAMEA1573161	ERS185108	ERX162264	ERR187886	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7ad3658b374b92cceaf9accba2ccdb66	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187886/ERR187886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20771.2.MI_120126_1_1.fastq.gz	NA20771
PRJEB3365	SAMEA1573268	ERS185181	ERX162337	ERR187887	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	200ae3755e9d3b1e82b3fd16ab456939	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187887/ERR187887.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20581.1.MI_120104_4_1.fastq.gz	NA20581
PRJEB3365	SAMEA1573456	ERS185365	ERX162521	ERR187888	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	630cb006c5d56276c10bdffa8ca02dfd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187888/ERR187888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00369.5.MI_120327_1_1.fastq.gz	HG00369
PRJEB3365	SAMEA1573384	ERS185284	ERX162440	ERR187889	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7bc6894ac4cba0f6fc929a687926be3b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187889/ERR187889.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19185.6.MI_120309_1_1.fastq.gz	NA19185
PRJEB3365	SAMEA1573463	ERS185035	ERX162191	ERR187890	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	6eb27cf7f7271a18b02665dbeeda5ac5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187890/ERR187890.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00116.2.MI_120126_6_1.fastq.gz	HG00116
PRJEB3365	SAMEA1573457	ERS185220	ERX162376	ERR187891	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	10f0eb8376a113169deacc8e80bbf0d6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187891/ERR187891.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA18867.1.MI_120104_2_1.fastq.gz	NA18867
PRJEB3365	SAMEA1573215	ERS185433	ERX162589	ERR187892	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	6f5ffbf17f8b6acd86c984e3d7db5fdc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187892/ERR187892.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20502.3.MI_120120_3_1.fastq.gz	NA20502
PRJEB3365	SAMEA1573435	ERS185070	ERX162226	ERR187893	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	c919246d86dc09d011de908a26f76098	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187893/ERR187893.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00150.4.MI_120524_3_1.fastq.gz	HG00150
PRJEB3365	SAMEA1573375	ERS185069	ERX162225	ERR187894	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	b08276b3114dbb2055846a62a26ea651	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187894/ERR187894.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20786.2.MI_120126_2_1.fastq.gz	NA20786
PRJEB3365	SAMEA1573243	ERS185101	ERX162257	ERR187895	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	62c26a3a81e57df063b75c4facf84baf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187895/ERR187895.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA18923.2.MI_120126_6_1.fastq.gz	NA18923
PRJEB3365	SAMEA1573226	ERS185119	ERX162275	ERR187896	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	77f159e4762823572988757d0152d3ae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187896/ERR187896.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00337.5.MI_120327_5_1.fastq.gz	HG00337
PRJEB3365	SAMEA1573119	ERS185425	ERX162581	ERR187897	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	9ff793e77a4b4d050f97daaaecb8cacd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187897/ERR187897.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00132.2.MI_120126_2_1.fastq.gz	HG00132
PRJEB3365	SAMEA1573235	ERS185435	ERX162591	ERR187898	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	4abadb0143b0435a384705f59e693c9a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187898/ERR187898.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19129.6.MI_120217_1_1.fastq.gz	NA19129
PRJEB3365	SAMEA1573284	ERS185195	ERX162351	ERR187899	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	c3d99c6ab955e9c02906d4112ced7be0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187899/ERR187899.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20772.3.MI_120120_1_1.fastq.gz	NA20772
PRJEB3365	SAMEA1573516	ERS185031	ERX162187	ERR187900	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	64e96d41ae969936415027c643e4bb14	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187900/ERR187900.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA07056.1.MI_120104_3_1.fastq.gz	NA07056
PRJEB3365	SAMEA1573141	ERS185134	ERX162290	ERR187901	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	cefef6bf6e43dd05c10344d6435bc264	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187901/ERR187901.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20543.2.MI_120126_3_1.fastq.gz	NA20543
PRJEB3365	SAMEA1573308	ERS185373	ERX162529	ERR187902	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	007dc40b19bab7b116dfab28514b1fae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187902/ERR187902.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA18912.7.MI_120224_2_1.fastq.gz	NA18912
PRJEB3365	SAMEA1573213	ERS185197	ERX162353	ERR187903	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	6842a4368ae4c0581230a21db54e8ad0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187903/ERR187903.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG02215.1.MI_120104_1_1.fastq.gz	HG02215
PRJEB3365	SAMEA1573272	ERS185126	ERX162282	ERR187904	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	49b261612ce0df904a05374b1f8bda3c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187904/ERR187904.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12340.5.MI_120327_7_1.fastq.gz	NA12340
PRJEB3365	SAMEA1573182	ERS185341	ERX162497	ERR187905	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	6d163e0acce7e038f6ac710e1571815b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187905/ERR187905.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20807.5.MI_120327_1_1.fastq.gz	NA20807
PRJEB3365	SAMEA1573376	ERS185163	ERX162319	ERR187906	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	0212f1109a1bc894d1f818e7848e0e76	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187906/ERR187906.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00284.1.MI_120104_2_1.fastq.gz	HG00284
PRJEB3365	SAMEA1573131	ERS185346	ERX162502	ERR187907	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	87ae37b9489e8f203638bae61918d689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187907/ERR187907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA07346.2.MI_120126_1_1.fastq.gz	NA07346
PRJEB3365	SAMEA1573417	ERS185419	ERX162575	ERR187908	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	56e2429181347de3314e71252174ca13	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187908/ERR187908.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19116.2.MI_120126_4_1.fastq.gz	NA19116
PRJEB3365	SAMEA1573110	ERS185344	ERX162500	ERR187909	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	d935831cf4fd2962c3f66618cb60e8b7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187909/ERR187909.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12006.5.MI_120327_1_1.fastq.gz	NA12006
PRJEB3365	SAMEA1573210	ERS185120	ERX162276	ERR187910	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	589368a25eabb6376f66727c6caa141d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187910/ERR187910.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20766.1.MI_120104_1_1.fastq.gz	NA20766
PRJEB3365	SAMEA1573256	ERS185125	ERX162281	ERR187911	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	2964ff2525421f68134f231d03ac9e60	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187911/ERR187911.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20541.1.MI_120104_3_1.fastq.gz	NA20541
PRJEB3365	SAMEA1573318	ERS185226	ERX162382	ERR187912	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7bfb3755f90064ea96ffb3ef29cc3f96	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187912/ERR187912.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20513.4.MI_120208_5_1.fastq.gz	NA20513
PRJEB3365	SAMEA1573479	ERS185036	ERX162192	ERR187913	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	4620d4101e4b94e86f7929bf600aad06	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187913/ERR187913.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00326.1.MI_120104_3_1.fastq.gz	HG00326
PRJEB3365	SAMEA1573282	ERS185058	ERX162214	ERR187914	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	ae575cde34fb441749b6bcac1364e0bc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187914/ERR187914.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12750.2.MI_120126_5_1.fastq.gz	NA12750
PRJEB3365	SAMEA1573315	ERS185227	ERX162383	ERR187915	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	e9a23e21fa109e8615cbb750483f3d2e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187915/ERR187915.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20768.5.MI_120327_1_1.fastq.gz	NA20768
PRJEB3365	SAMEA1573134	ERS185028	ERX162184	ERR187916	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	35b1b000cd8ff7785599dd80b8eab7e3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187916/ERR187916.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA18909.4.MI_120524_3_1.fastq.gz	NA18909
PRJEB3365	SAMEA1573428	ERS185363	ERX162519	ERR187917	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	e30b6e3ab83e0da9b444ca1c30cb0aa9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187917/ERR187917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00263.6.MI_120217_1_1.fastq.gz	HG00263
PRJEB3365	SAMEA1573506	ERS185034	ERX162190	ERR187918	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	5ba60e4aad1de6bbf850655157fa1bb9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187918/ERR187918.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00238.5.MI_120327_5_1.fastq.gz	HG00238
PRJEB3365	SAMEA1573483	ERS185263	ERX162419	ERR187919	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7e84f13701dbe99f4d258d5ac57fc860	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187919/ERR187919.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20797.2.MI_120126_3_1.fastq.gz	NA20797
PRJEB3365	SAMEA1573124	ERS185080	ERX162236	ERR187920	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	177f0a572426d5c54c4a7cea594c0a94	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187920/ERR187920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00308.3.MI_120120_1_1.fastq.gz	HG00308
PRJEB3365	SAMEA1573183	ERS185355	ERX162511	ERR187921	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	5b980cc05f48b3fce88d9793ea13e21d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187921/ERR187921.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00187.1.MI_120104_3_1.fastq.gz	HG00187
